"hhnum","initintrvmon","startmon","initfinaldays","initialdate_flag","startdate_edit","startlag","matchconsenthh","nonmetro","region","rural","tsstrata","tspsu","hhwgt","targetgroup","resunitsize","hhsize","famsize","numguests","guestspay","hhsizechange","hhsizechild","hhsizemove","hhsizechangeoth","inchhavg_r","inchhavg_flag","pctpovguidehh_r","povguide_hh","povthresh_hh","inchhimp1_r","inchhimp2_r","inchhimp3_r","inchhimp4_r","inchhimp5_r","inchhreported_r","incfamavg_r","povguide_fam","povthresh_fam","incfamreported_r","incworksheet","selfemployhh","selfemployfoodhh","jobchangeany","jobchangecat","earnlessnum_r","earnmorenum_r","earnsamenum","housingown","housingpub","housingsub","liqassets","anyvehicle","vehiclenum","caraccess","largeexp","exprentmrtg_r","exphomeins_r","expproptax_r","exppubtrans_r","expelectric_r","expheatfuel_r","expwastedisp_r","exphealthins_r","expcopay_r","expdoctor_r","exprx_r","expchildcare_r","expchildsupport_r","expadultcare_r","snapnowhh","snapnowreport","snapnowadmin","snapever","snap12mos","snaplastamt_r","snapusualamt","snapdays_initial","snapdays1","snapdays2","snapdays3","snapdays4","snapdays5","snapdays6","snapdays7","snapdays_final","snapdays_initial_u","snapdays1_u","snapdays2_u","snapdays3_u","snapdays4_u","snapdays5_u","snapdays6_u","snapdays7_u","snapdays_final_u","usdafoods","schservebrkfst","wiccategelig","anypregnant","wichh","mealdelivery","mealfacility","adltfsraw","adltfscat","foodsufficient","foodsecureq1","foodsecureq2","foodsecureq3","foodsecureq4","foodsecureq5","foodsecureq6","foodsecureq7","foodsecureq8","foodsecureq9","foodsecureq10","grocerylistfreq","primstoreplaceid","primstoresnaptype","primstoretype","primstoreedit_type","primstoreedit_filltype","primstoredist_s","primstoredist_d","primstoretime_d","primstoredist_w","primstoretime_w","primstoretravelmode","primstoretravelcost","primstoretraveltime","primstoreprices","primstoreproduce","primstoremeat","primstorequality","primstorevariety","primstorespecial","primstoreclose","primstoreloyalty","primstoreothreason","whynotsupermkt1","whynotsupermkt2","whynotsupermkt3","whynotsupermkt4","whynotsupermkt5","whynotsupermkt6","whynotsupermkt7","whynotsupermkt8","whynotsupermkt9","whynotsupermktoth","altstoreplaceid","altstoresnaptype","altstoretype","altstoreedit_type","altstoreedit_filltype","altstorereason","altstoredist_s","altstoredist_d","altstoretime_d","altstoredist_w","altstoretime_w","evershopother","foodstorenum","shopconv","shopbigbox","shopclub","shopdollar","shopbakery","shopmeatfish","shopvegstand","shopanyother","shopothnone","foodpantry","gardenown","gardenelse","farmersmarket","huntfish","dietstatuspr","dietstatushh","healthycost","healthytime","healthytastepr","healthytastehh","eathealthyhh","myplate","myplatefollow","mypyramid","foodpyramid","mypyramidsearch","mypyramidfollow","fruitsveg","nutritionfacts","nutritioneduc","nutritionsearch","anyvegetarian","anylactoseintol","anyfoodallergy","allergywheat","allergymilk","allergyegg","allergyfish","allergyshellfish","allergycorn","allergypeanut","allergyothnut","allergysoy","allergyoth","anydieting","anytobacco","anyillness","fincondition","billrevfreq","billsontimefreq","payaboveminfreq","billpayprob6mos","evicted6mos","utilnotpaid6mos","cashadv6mos","paydayloan6mos","ndinnersouthh","nmealshome","nmealstogether","mealguestany","mealguest_flag","mealguestdays","mealguestdays_flag","mealguestsun","mealguestmon","mealguesttue","mealguestwed","mealguestthu","mealguestfri","mealguestsat","nguestbrkfstsun_r","nguestbrkfstmon_r","nguestbrkfsttue_r","nguestbrkfstwed_r","nguestbrkfstthu_r","nguestbrkfstfri_r","nguestbrkfstsat_r","nguestlunchsun_r","nguestlunchmon_r","nguestlunchtue_r","nguestlunchwed_r","nguestlunchthu_r","nguestlunchfri_r","nguestlunchsat_r","nguestdinnersun_r","nguestdinnermon_r","nguestdinnertue_r","nguestdinnerwed_r","nguestdinnerthu_r","nguestdinnerfri_r","nguestdinnersat_r","nguestsnacksun_r","nguestsnackmon_r","nguestsnacktue_r","nguestsnackwed_r","nguestsnackthu_r","nguestsnackfri_r","nguestsnacksat_r","units12","units34","elig_units1","elig_units2","elig_units3","elig_units4","benest1_hh","benest2_hh","benest3_hh","benest4_hh","feedback1","feedback2","feedback3","feedback4_1","feedback4_2","feedback4_3","feedback4_4","feedback4_5","feedback4_6","feedback4_7","feedback4_8"
107815,9,9,9,0,0,1,1,0,3,0,11,52,2743.4286012456,2,4,4,4,0,0,0,-996,-996,-996,3200,0,166.594360086768,1920.83333333333,1940.25,3200,3200,3200,3200,3200,3200,3200,1920.83333333333,1940.25,3200,1,1,0,0,-996,-996,-996,-996,1,0,0,1,1,1,-996,0,800,14.58,0,0,267,0,35,0,0,0,0,0,0,0,0,0,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,0,1,1,0,-996,0,0,3,3,2,1,2,2,0,-996,0,0,0,-996,-996,2,1013605,"SM",122,,,0.739,0.89,2.9,0.875,17.15,1,-996,10,0,0,0,0,0,0,1,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,1101438,"SM",122,0,0,3,1.03,1.369,3.85,-996,-996,0,-996,1,0,0,1,0,0,0,0,0,0,0,0,1,0,4,3,1,0,0,1,1,0,-996,0,0,-996,-996,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,5,4,6,1,0,1,0,0,1,7,7,0,0,-996,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,1,0,0,0,0,0,0,0,0,2,3,3,0,0,0,0,0,0,0,1
107819,7,7,11,0,0,1,1,0,3,0,12,43,35451.639306735,3,2,2,2,0,0,0,-996,-996,-996,6200,0,491.738268341044,1260.83333333333,1156.5,6200,6200,6200,6200,6200,6200,6200,1260.83333333333,1156.5,6200,1,1,0,0,-996,-996,-996,-996,2,-996,-996,3,1,4,-996,0,0,208.33,583.33,0,250,0,35,1000,0,0,445,0,0,0,0,0,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,0,-996,0,-996,-996,0,0,0,1,1,3,3,3,-996,-996,-996,-996,-996,-996,-996,5,1165084,"SM",122,,,1.457,2.484,5.2,-996,-996,1,-996,15,1,1,0,0,1,1,1,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,,121,0,1,6,-996,-996,-996,-996,-996,1,5,0,1,0,0,0,0,1,0,0,0,1,1,1,1,1,2,0,0,0,0,0,0,-996,0,1,-996,0,2,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,5,5,5,-996,-996,-996,-996,-996,2,3,12,1,0,3,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,2,3,1,0,0,0,0,0,0,0,1
107826,10,10,13,0,0,1,1,0,4,0,23,34,3598.67520883108,4,3,3,3,0,0,0,-996,-996,-996,2261,0,142.126767941331,1590.83333333333,1540,2261,2261,2261,2261,2261,2261,2261,1590.83333333333,1540,2261,1,0,-996,0,-996,-996,-996,-996,1,0,0,1,1,1,-996,0,900,12,0,0,143,0,0,75,45,825,110,0,0,0,1,1,1,-996,-996,1,1,16,17,18,19,20,21,22,23,29,16,17,18,19,20,21,22,23,29,0,1,0,-996,-996,0,0,8,4,2,1,2,2,1,5,1,1,1,0,-996,5,1077915,"SM",122,,,3.39,4.971,12.02,-996,-996,1,-996,30,1,0,0,0,0,0,0,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,,122,0,1,7,-996,-996,-996,-996,-996,1,2,0,0,0,0,0,0,0,0,1,0,0,1,1,0,3,3,1,0,0,0,0,1,1,1,-996,0,-996,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,4,6,1,0,1,0,1,0,7,7,0,0,-996,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,1,1,1,1,1,461,461,461,461,1,1,1,0,0,0,0,0,0,0,1
107828,6,6,8,0,0,1,1,0,2,0,4,9,19190.3222000867,2,1,1,1,0,0,1,0,0,1,1535.27,0,164.935004476276,930.833333333333,917.583333333333,1535.27,1535.27,1535.27,1535.27,1535.27,1535.27,1535.27,930.833333333333,917.583333333333,1535.27,1,0,-996,0,-996,-996,-996,-996,2,-996,-996,1,1,1,-996,1,652,0,0,0,187,0,26.36,138,0,0,0,0,0,0,0,0,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,0,-996,0,-996,-996,0,0,0,1,1,3,3,3,-996,-996,-996,-996,-996,-996,-996,5,1163930,"SM",122,,,4.121,5.391,12.4,-996,-996,3,-996,30,1,0,0,1,0,0,0,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,1072696,"SS",121,,,5,1.813,2.592,8.92,-996,-996,0,-996,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,-996,0,0,0,-996,1,1,0,1,-996,0,-996,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,5,5,-996,-996,-996,-996,-996,-996,7,-996,1,0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,16,16,16,16,1,6,2,0,0,0,0,0,0,0,1
107829,5,5,8,0,0,1,1,0,2,0,3,20,23241.4706261824,3,2,2,1,0,0,0,-996,-996,-996,4038,0,320.264375413087,1260.83333333333,1281.16666666667,4038,4038,4038,4038,4038,4038,2640,930.833333333333,995.416666666667,2640,1,1,0,0,-996,-996,-996,-996,2,-996,-996,1,1,2,-996,0,221,100,100,0,75,130,133,100,0,0,0,0,0,0,0,0,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,0,-996,0,-996,-996,0,0,0,1,1,3,3,3,-996,-996,-996,-996,-996,-996,-996,5,1079052,"SS",123,,,4.449,5.008,14.97,-996,-996,1,-996,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1050970,"SM",122,,,9,0.261,0.261,1.3,0.261,4.8,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,3,3,0,0,0,0,1,1,0,0,1,-996,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,5,4,5,0,0,0,0,0,0,3,7,0,0,-996,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,1,0,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,1
107834,11,11,10,0,0,1,1,0,4,0,21,50,29632.3710817046,3,1,1,1,0,0,0,-996,-996,-996,3080,0,330.88630259624,930.833333333333,995.416666666667,3080,3080,3080,3080,3080,3080,3080,930.833333333333,995.416666666667,3080,0,0,-996,0,-996,-996,-996,-996,1,0,0,3,0,-996,0,0,1500,70,0,0,25,18,0,27,0,0,0,0,0,0,0,0,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,0,-996,1,0,-996,0,0,0,1,1,3,3,3,-996,-996,-996,-996,-996,-996,-996,3,1129582,"SM",122,,,0.171,0.672,2.42,0.277,5.5,4,-996,15,1,0,1,1,1,1,1,1,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,1038364,"CO",119,,,4,0.176,0.628,2.35,0.321,6.3,0,-996,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,-996,0,0,0,-996,1,0,-996,0,0,-996,-996,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,5,6,-996,-996,-996,-996,-996,-996,7,-996,0,0,-996,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,1,0,0,0,0,0,0,0,0,2,6,1,0,0,0,0,0,0,0,1
107836,12,12,8,0,0,1,1,0,4,0,1,5,4136.61085311732,4,4,4,4,0,0,0,-996,-996,-996,3550,1,184.815618221258,1920.83333333333,1973.41666666667,3550,3550,3550,3550,3550,3550,3550,1920.83333333333,1973.41666666667,3550,1,0,-996,0,-996,-996,-996,-996,1,0,0,1,1,3,-996,0,1700,9,0,80,75,25,0,0,0,0,0,0,0,0,1,1,1,-996,-996,5,1,29,0,1,2,3,4,5,6,7,29,30,31,32,33,34,35,36,37,0,0,1,0,-996,0,0,4,3,1,3,3,1,1,3,1,0,0,0,-996,3,1073846,"SS",121,,,1.916,2.044,6.77,-996,-996,1,-996,10,1,0,0,0,0,0,0,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,,,,,3,-996,-996,-996,-996,-996,1,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,4,4,1,1,1,1,0,0,-996,0,1,-996,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,5,5,-996,-996,-996,-996,-996,0,7,4,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,397,0,397,0,1,1,1,0,0,1,0,0,0,0,0
107838,6,6,8,0,0,1,1,0,3,0,12,43,6612.63884739959,3,1,1,1,0,0,0,-996,-996,-996,3000,0,322.291853178156,930.833333333333,995.416666666667,3000,3000,3000,3000,3000,3000,3000,930.833333333333,995.416666666667,3000,0,0,-996,0,-996,-996,-996,-996,1,0,0,1,1,2,-996,0,720,20,0,0,85,0,0,104,0,0,0,0,0,0,0,0,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,0,-996,0,-996,-996,0,0,0,1,1,3,3,3,-996,-996,-996,-996,-996,-996,-996,3,1168682,"SS",121,,,1.182,2.033,6.42,-996,-996,1,-996,5,1,1,1,1,1,0,1,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,1122071,"SM",122,,,1,1.846,3.094,7.43,-996,-996,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,-996,1,0,0,-996,0,0,-996,1,-996,0,-996,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,5,1,-996,-996,-996,-996,-996,-996,5,-996,1,0,3,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1
107851,6,6,9,0,0,1,1,1,3,1,17,13,23991.8893941884,2,1,1,1,0,0,0,-996,-996,-996,1110,0,119.247985675918,930.833333333333,917.583333333333,1110,1110,1110,1110,1110,1110,1110,930.833333333333,917.583333333333,1110,0,0,-996,0,-996,-996,-996,-996,2,-996,-996,1,1,1,-996,0,0,0,0,0,125,0,0,0,0,0,0,0,0,0,0,0,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,0,-996,0,-996,-996,1,0,0,1,1,3,3,3,-996,-996,-996,-996,-996,-996,-996,4,1152138,"SS",121,,,7.378,9.854,20.92,-996,-996,1,-996,15,0,0,0,0,0,0,0,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,,,,,-996,-996,-996,-996,-996,-996,0,-996,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,-996,0,0,0,-996,1,0,-996,0,1,-996,1,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,3,5,6,-996,-996,-996,-996,-996,-996,7,-996,0,0,-996,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,1,0,0,0,0,0,0,0,0,1,6,1,0,0,0,0,0,0,0,1
107855,9,9,7,0,0,1,1,0,3,0,17,30,88087.3455440957,3,1,1,1,0,0,0,-996,-996,-996,3500,0,376.007162041182,930.833333333333,995.416666666667,3500,3500,3500,3500,3500,3500,3500,930.833333333333,995.416666666667,3500,0,0,-996,1,1,0,0,1,1,0,0,1,1,1,-996,0,920,0,0,0,60,0,15,8.33,0,0,0,0,0,0,0,0,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,0,-996,0,-996,-996,0,0,0,1,1,3,3,3,-996,-996,-996,-996,-996,-996,-996,1,1096566,"SM",122,,,19.209,21.133,24.93,-996,-996,1,-996,15,0,0,0,1,0,0,0,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,1165247,"SS",121,,,7,1.704,3.008,6.78,-996,-996,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,-996,0,0,0,-996,1,1,0,1,-996,0,-996,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,5,4,-996,-996,-996,-996,-996,-996,7,-996,0,0,-996,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,1,0,0,0,0,0,0,0,0,4,3,3,0,1,0,1,0,0,0,0
107858,9,9,93,0,0,1,1,0,2,0,4,9,5033.35180227773,4,3,3,3,0,0,0,-996,-996,-996,2100,0,132.00628601362,1590.83333333333,1541.5,2100,2100,2100,2100,2100,2100,2100,1590.83333333333,1541.5,2100,1,0,-996,1,1,0,0,1,1,0,0,1,1,2,-996,0,530,0,0,0,60,0,0,0,0,0,0,0,160,0,1,1,0,-996,-996,10,1,11,12,13,14,15,16,17,18,73,11,12,13,14,15,16,17,18,104,0,1,0,-996,-996,0,0,0,1,1,3,3,3,-996,-996,-996,-996,-996,-996,-996,5,1072696,"SS",121,,,0.401,0.784,4.62,0.563,11.07,1,-996,3,0,0,0,1,0,0,1,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,1169738,"SS",123,,,5,2.256,2.515,6.37,-996,-996,0,-996,1,0,0,1,0,0,0,0,0,0,0,1,0,0,4,3,0,0,0,0,0,0,-996,1,-996,0,-996,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3,3,6,1,0,1,0,0,2,7,7,1,0,5,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,224,224,224,224,1,1,1,0,0,0,0,0,0,0,1
107861,9,9,8,0,0,1,1,0,3,1,16,10,34598.7910315017,3,2,2,2,0,0,0,-996,-996,-996,3707.18810157076,1,294.02681572273,1260.83333333333,1281.16666666667,6904.33898758874,3978.78629454229,3221.26745746671,0,4431.54776825604,0,3707.18810157076,1260.83333333333,1281.16666666667,0,0,0,-996,0,-996,-996,-996,-996,2,-996,-996,4,1,3,-996,0,-998,-997,-997,0,214,0,0,44,0,0,200,0,0,0,0,0,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,0,-996,0,-996,-996,0,0,0,1,1,3,3,3,-996,-996,-996,-996,-996,-996,-996,3,1083942,"SM",122,,,48.706,52.034,66.92,-996,-996,1,-996,10,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1064214,"SM",122,,,1,4.101,6.877,13.45,-996,-996,1,4,0,0,1,0,0,0,0,0,0,0,0,1,1,0,3,3,1,0,0,0,0,0,-996,0,0,-996,-996,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,5,5,4,-996,-996,-996,-996,-996,1,3,21,0,0,-996,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,1,1,1,1,1,367,367,367,367,1,2,2,0,0,0,0,0,0,0,1
107866,5,5,8,0,0,1,1,0,2,1,6,46,209393.851532047,3,2,2,2,0,0,0,-996,-996,-996,4590,0,364.044943820225,1260.83333333333,1156.5,4590,4590,4590,4590,4590,4590,4590,1260.83333333333,1156.5,4590,1,0,-996,0,-996,-996,-996,-996,2,-996,-996,3,1,3,-996,0,0,70.85,275,0.83,75,0,10.83,288,20,0,6,0,0,0,0,0,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,0,-996,0,-996,-996,0,0,0,1,1,3,3,3,-996,-996,-996,-996,-996,-996,-996,5,1138496,"SS",121,,,14.639,17,29.63,-996,-996,1,-996,25,0,0,0,0,0,0,1,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,1149324,"SS",121,,,5,12.833,14.124,22.72,-996,-996,1,5,1,1,1,0,0,0,0,1,0,0,1,1,1,0,2,2,0,0,0,0,0,0,-996,1,-996,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,5,5,-996,-996,-996,-996,-996,1,4,9,1,0,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,1
107872,5,5,10,0,0,1,1,0,4,0,21,31,18933.545811209,3,4,4,4,0,0,0,-996,-996,-996,5334.862,0,277.73685032538,1920.83333333333,1973.41666666667,5334.862,5334.862,5334.862,5334.862,5334.862,5334.862,5334.862,1920.83333333333,1973.41666666667,5334.862,1,0,-996,1,1,0,1,0,1,0,0,1,1,1,1,0,850,0,0,0,75,0,0,-997,-997,0,70,0,0,0,0,0,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,0,-996,0,-996,-996,0,0,1,2,1,3,3,2,0,-996,0,0,0,-996,-996,1,1003290,"SM",122,,,0.433,1.137,5.18,0.528,11.17,4,-996,15,0,0,0,0,0,0,1,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,1096275,"SS",121,,,1,0.322,0.582,3.18,0.437,8.48,0,-996,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,1,1,1,0,1,-996,0,-996,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,1,1,1,0,0,0,0,0,0,6,0,0,0,-996,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,1,0,0,0,0,0,0,0,0,4,4,2,0,0,0,0,0,0,0,1
107876,8,8,8,0,0,1,1,0,2,1,5,25,81122.6039585567,3,1,1,1,0,0,0,-996,-996,-996,2800,0,300.805729632945,930.833333333333,995.416666666667,2800,2800,2800,2800,2800,2800,2800,930.833333333333,995.416666666667,2800,0,0,-996,0,-996,-996,-996,-996,2,-996,-996,3,1,1,-996,0,660,0,0,0,88,0,0,130,0,0,89,0,0,0,0,0,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,0,-996,0,-996,-996,0,0,0,1,1,3,3,3,-996,-996,-996,-996,-996,-996,-996,2,1110400,"SM",122,,,1.017,1.517,4.35,-996,-996,1,-996,10,1,0,0,0,0,0,0,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,1017101,"SS",121,,,1,0.939,1.694,5.15,1.202,22.6,1,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3,-996,0,1,0,-996,0,1,1,0,0,-996,-996,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,2,2,-996,-996,-996,-996,-996,-996,7,-996,0,0,-996,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,1,0,0,0,0,0,0,0,0,1,6,2,0,0,0,1,0,0,0,0
107885,8,8,8,0,0,1,1,0,3,1,13,17,26295.9662758722,3,1,1,1,0,0,0,-996,-996,-996,3000,0,322.291853178156,930.833333333333,917.583333333333,3000,3000,3000,3000,3000,3000,3000,930.833333333333,917.583333333333,3000,0,0,-996,0,-996,-996,-996,-996,2,-996,-996,3,1,1,-996,0,0,208,166.67,0,60,0,8.33,0,25,0,100,0,0,0,0,0,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,0,-996,0,-996,-996,0,1,0,1,1,3,3,3,-996,-996,-996,-996,-996,-996,-996,5,1025323,"SS",121,,,11.64,15.638,22.27,-996,-996,1,-996,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1063057,"SM",122,,,7,2.785,3.564,7.17,-996,-996,1,4,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3,-996,1,0,0,-996,1,1,1,1,-996,0,-996,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,5,5,5,-996,-996,-996,-996,-996,-996,3,-996,0,0,-996,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,1,0,0,0,0,0,0,0,0,1,6,4,0,0,0,0,0,0,0,1
107888,8,8,9,0,0,1,1,0,3,1,20,57,1914.99847561634,4,6,6,5,0,0,0,-996,-996,-996,668,0,25.8831126896997,2580.83333333333,2637.25,668,668,668,668,668,668,668,2250.83333333333,2283.33333333333,668,0,0,-996,1,1,1,0,0,1,0,0,1,0,-996,-996,0,375,0,0,80,260,0,0,0,0,0,0,0,0,0,1,1,1,-996,-996,15,1,28,29,30,0,1,2,3,4,6,28,29,30,31,32,33,34,35,37,1,1,1,0,-996,0,0,6,4,2,1,2,3,1,2,1,1,1,0,-996,3,1023227,"SM",122,,,10.656,12.075,15.82,-996,-996,3,-996,10,0,0,0,0,0,0,1,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,1026278,,103,0,0,7,5.921,6.9,9,-996,-996,0,-996,1,0,0,1,0,0,0,0,0,1,0,0,1,0,3,2,1,0,0,1,0,0,-996,1,-996,0,-996,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3,4,5,1,0,0,1,1,0,7,7,1,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,944,944,944,944,1,1,2,0,0,0,0,0,0,0,1
